trial,size,distance,direction,time_ms,distance_traveled,errors
144,20,200,left,1167.689323425293,204.96442224429998,0
145,60,100,left,547.3728179931641,94.72911941673266,0
146,60,100,right,602.7615070343018,129.2568922764284,0
147,40,200,left,756.3152313232422,195.92874146531062,0
148,60,300,left,880.1133632659912,326.67196562165464,0
149,60,100,right,730.7019233703613,259.2727322179856,0
150,60,200,left,663.1085872650146,288.9824555750879,0
151,60,300,right,683.6357116699219,288.7953991556057,0
152,20,100,right,729.4871807098389,129.81672612409645,0
153,20,300,right,870.5229759216309,306.9997696128226,0
154,60,200,left,663.5801792144775,216.6883224925623,0
155,60,200,left,666.0113334655762,238.095856183777,0
156,60,300,left,883.3160400390625,288.9631084751415,0
157,60,200,right,834.6884250640869,210.42063715271487,0
158,60,200,right,814.2478466033936,449.94826850152197,0
159,40,100,left,1844.8693752288818,158.97996108919057,3
160,20,200,right,881.2522888183594,234.91708460406795,0
161,60,200,left,618.8011169433594,201.25023691651,0
162,60,300,left,676.7165660858154,286.7293185750854,0
163,60,300,left,851.6013622283936,500.8991482121366,0
164,20,200,right,1856.482982635498,245.5674206904788,2
165,20,100,left,829.3986320495605,141.3640622042374,0
166,20,300,right,1112.38431930542,310.40808910090817,0
167,60,300,right,936.2483024597168,474.0726835054545,0
168,40,300,left,1001.7399787902832,411.9183403497546,0
169,60,300,right,878.770112991333,344.74117535956526,0
170,60,300,left,926.9781112670898,403.72251849199904,0
171,60,300,right,815.3927326202393,312.1581007042644,0
172,20,100,left,1363.6374473571777,403.80673919222477,0
173,60,300,right,628.3292770385742,324.8171949076372,0
174,20,100,right,951.6475200653076,277.13660734921467,0
175,60,100,left,481.5633296966553,76.88880124520186,0
176,60,100,left,462.36586570739746,118.70820393249937,0
177,40,100,right,532.5560569763184,83.46180564563038,0
178,60,200,right,838.5009765625,361.10692292689635,0
179,20,100,right,847.6009368896484,97.5470824078639,0
180,20,100,left,713.8495445251465,115.11269859634626,0
