trial,size,distance,direction,time_ms,distance_traveled,errors
123,60,300,left,581.0720920562744,309.7911724605729,0
124,40,300,right,598.339319229126,302.40398281965474,0
125,20,200,right,588.5913372039795,281.7364774422716,0
126,60,100,left,417.4199104309082,104.83697680835856,0
127,40,100,right,371.3827133178711,119.65782809955937,0
128,60,200,right,402.5561809539795,205.40021658040965,0
129,40,300,right,512.3386383056641,296.84252021538055,0
130,60,200,left,478.4739017486572,503.8181571173268,0
131,60,200,right,789.2911434173584,345.4910416074134,2
132,20,300,right,613.9047145843506,303.0202003335776,0
133,20,100,left,730.785608291626,97.71794063649223,0
134,20,200,right,1746.6082572937012,708.2607151456228,2
135,20,100,left,603.4162044525146,109.61791941279976,0
136,20,300,left,904.0632247924805,483.99548982329816,0
137,40,200,right,659.6076488494873,210.50344290020124,1
138,60,100,left,439.59498405456543,167.31683589694254,0
139,20,300,left,627.1991729736328,337.444388153583,0
140,40,100,right,533.2880020141602,189.0354586511767,0
141,20,100,left,611.8125915527344,123.57318647512132,0
142,40,200,left,455.0435543060303,215.43826020200297,0
143,20,100,right,555.5615425109863,178.07948552617785,0
144,60,100,left,367.5522804260254,110.2068970323941,0
145,60,200,right,419.9068546295166,187.2141356602123,0
146,20,300,left,680.2399158477783,360.3332795510418,0
147,60,100,left,361.3290786743164,147.02517886403092,0
148,20,100,left,520.1871395111084,104.78781183796237,0
149,20,300,left,582.6549530029297,311.8865990339038,0
150,20,200,right,582.8025341033936,529.4802667876263,0
151,60,100,right,494.9052333831787,596.6463083184996,0
152,20,100,left,568.4659481048584,156.53879454352122,0
153,40,100,right,481.2638759613037,160.15648924901973,0
154,60,200,right,586.1144065856934,350.8352728710312,0
155,40,200,left,485.59093475341797,255.50358212330417,0
156,40,200,left,468.10030937194824,231.32279537847631,0
157,60,100,left,313.645601272583,109.0151533297803,0
158,40,300,left,503.6756992340088,302.4086664661744,0
159,60,300,right,633.612871170044,387.35722213385134,0
160,40,200,left,483.0794334411621,267.3055197502576,0
161,40,100,right,432.62267112731934,160.85508155874697,0
162,40,300,right,521.8744277954102,303.74700699380304,0
163,40,300,right,514.4879817962646,302.49249670501945,0
164,40,300,left,596.7636108398438,301.74251262421893,0
165,60,200,left,1134.3512535095215,728.1050333526938,2
166,40,200,left,584.5358371734619,214.18710291513452,0
167,60,300,left,499.42731857299805,332.299072638294,0
168,40,200,right,780.0829410552979,326.5887232815054,1
169,60,300,right,533.2691669464111,344.1660650219065,0
170,60,100,right,368.1967258453369,103.81063489298793,0
171,60,300,left,551.3403415679932,348.0898687617774,0
172,20,300,left,668.3154106140137,309.75259269934753,0
173,40,100,left,414.623498916626,128.0752705792575,0
174,60,300,right,511.50059700012207,331.7154902575374,0
175,60,200,left,418.81322860717773,227.00081295398053,0
176,60,100,right,500.1077651977539,242.5241017142926,1
177,20,100,right,668.3158874511719,157.67102095322758,1
178,20,200,left,598.2978343963623,240.5758715727108,0
179,40,100,right,434.1139793395996,126.09275648971884,0
180,60,100,right,381.8964958190918,178.8515313812748,0
